"corpus","ukwac"
"subcorpus","-"
"concordance size","1138378"
"query","Query:[lc=""about"" | lemma_lc=""about""];Positive filter (excluding KWIC):-1 -1 -1 [tag=""Nc.*""];GDEX:100 "
"dancecity.co.uk","of new  thought  ","about"," the relation"
"journalism.cf.ac.uk","  documents  ","about"," African slave"
"dancecity.co.uk","  information  ","about"," X are set up;"
"dancecity.co.uk","  information  ","about"," X or"
"dancecity.co.uk","  information  ","about"," X such that"
"xibalba.demon.co.uk","  truths  ","about"," human"
"fodac.org.uk","  writings  ","about"," the much more"
"epic.co.uk","All this  stuff  ","about"," ''subscribing"
"missiedith.bentbacktulips.co.uk","no  details  ","about"," how the"
"missiedith.bentbacktulips.co.uk","  information  ","about"," the benefits"
"wildfowling.co.uk","''s no  doubt  ","about"," that. "" "" You"
"boardsonline.co.uk","  awareness  ","about"," Domestic"
"boardsonline.co.uk","the  anxiety  ","about"," forced"
"tightfittheatre.co.uk","  questions  ","about"," the role of"
"tightfittheatre.co.uk","  questions  ","about"," working with"
"esbhhealth.nhs.uk","US  general  ","about"," the positive"
"esbhhealth.nhs.uk","the  province  ","about"," two and a half"
"creditplus.co.uk","this  year  ","about"," Aboriginal"
"creditplus.co.uk","fierce  debate  ","about"," the presence"
"fantasyfactory.co.uk",". A great  site  ","about"," the silent"
"fantasyfactory.co.uk","Maker.  ''At  ","about"," the same time"
"fantasyfactory.co.uk","  history  ","about"," whom such"
"fantasyfactory.co.uk","new  ideas  ","about"," the structure"
"skiptonweb.co.uk","your  children  ","about"," the"
"skiptonweb.co.uk","the  truth  ","about"," a brave and"
"skiptonweb.co.uk","  information  ","about"," US funding of"
"skiptonweb.co.uk","good  videos  ","about"," Palestine,"
"carbonflo.co.uk",". ?  Everything  ","about"," the course was"
"carbonflo.co.uk","  information  ","about"," the Windows"
"mountaineering-scotland.org.uk","  information  ","about"," the"
"mountaineering-scotland.org.uk","and  feedback  ","about"," the Students ''"
"csm.uwe.ac.uk","  discussion  ","about"," an "" Angel of"
"csm.uwe.ac.uk","  discussion  ","about"," an "" Angel of"
"marine.gov.uk","  information  ","about"," the cool"
"hyperguide.co.uk","put on a  talk  ","about"," the latest tax"
"portfolio.brokencube.co.uk",". The  thing  ","about"," Volvos is they"
"portfolio.brokencube.co.uk","  opinions  ","about"," driving and"
"dawnellmore.co.uk","of, or  debate  ","about",", religion and"
"exclusive-fountains.co.uk","talk to  anyone  ","about"," it and tries to"
"ocr.org.uk","  knowledge  ","about"," local"
"lhc.org.uk","  information  ","about"," your"
"lhc.org.uk","  information  ","about"," cookies. Page"
"lhc.org.uk","  information  ","about"," DoubleClick"
"lhc.org.uk","  information  ","about"," how to opt out"
"lhc.org.uk","  information  ","about"," DoubleClick ("
"lhc.org.uk","  information  ","about"," Atlas (this"
"moorlandschool.co.uk","is not a  theory  ","about"," life which you"
"moorlandschool.co.uk","our  concepts  ","about"," life that we"
"moorlandschool.co.uk","our  theories  ","about"," life in favour"
"moorlandschool.co.uk","by your  ideas  ","about"," life that you"
"andrealevy.co.uk","  information  ","about"," the"
"colerainebc.gov.uk","  Complaints  ","about"," traders and"
"colerainebc.gov.uk","your  comments  ","about"," our work. It is"
"colerainebc.gov.uk","a  complaint  ","about"," our service we"
"colerainebc.gov.uk","or  complaints  ","about"," the Consumer"
"colerainebc.gov.uk","or  complaints  ","about"," the Consumer"
"colerainebc.gov.uk","  Complaints  ","about"," traders and"
"colerainebc.gov.uk","a  complaint  ","about"," a trader, or"
"uncaged.co.uk","  information  ","about"," subscribing"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," somatic"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"authorsonline.co.uk","  information  ","about"," the C. elegans"
"authorsonline.co.uk","  information  ","about"," the latest"
"shocknet.org.uk",". For  details  ","about"," the teaching"
"shocknet.org.uk","for  details  ","about"," acceptable"
"swwater.co.uk","  anything  ","about",". I know almost"
"swwater.co.uk","  nothing  ","about"," the security"
"swwater.co.uk","to  something  ","about"," which the"
"swwater.co.uk","our  arguments  ","about"," freedom of"
"swwater.co.uk","our  arguments  ","about"," the security"
"swwater.co.uk"," ","about"," Northern"
"swwater.co.uk","  concern  ","about"," the"
"assetprotections.co.uk","  debate  ","about"," rising energy"
"daydreamnation.co.uk","  information  ","about"," you to any"
"bradburyac.mistral.co.uk","a  discussion  ","about"," the"
"bradburyac.mistral.co.uk","a  discussion  ","about",""
"littman.co.uk","you  details  ","about"," the various"
"wildfowling.co.uk","  information  ","about"," Frank ''s and"
"wildfowling.co.uk","  information  ","about"," Frank ''s may"
"wildfowling.co.uk","  projections  ","about"," Frank ''s and"
"kneeling.co.uk","  observations  ","about"," Hampshire"
"kneeling.co.uk","  text  ","about"," Hampshire"
"kneeling.co.uk","  notes  ","about"," topics from"
"kneeling.co.uk","... And  notes  ","about"," the HantsMap"
"sherlock-holmes.classic-literature.co.uk","of his  stories  ","about"," Tevye the"
"lums.lancs.ac.uk","to know a  bit  ","about"," your"
"lums.lancs.ac.uk","had  feelings  ","about"," it. So if you ca"
"lums.lancs.ac.uk","  information  ","about"," your symptoms"
"lums.lancs.ac.uk","''s your  idea  ","about"," how that"
"lums.lancs.ac.uk","same  question  ","about"," sisters with"
"lums.lancs.ac.uk","Ann ''s  anxiety  ","about"," Cancer For"
"lums.lancs.ac.uk","  information  ","about"," David Grove ''s"
"lums.lancs.ac.uk","  information  ","about"," Symbolic"
"sainsburysbank.co.uk","''s no  doubt  ","about"," it, I believe."
"sainsburysbank.co.uk","I am in  trouble  ","about"," my clothes. "" """
"leyman.demon.co.uk","a  theorem  ","about"," maximal"
"musica.co.uk","  information  ","about","? How can I"
"musica.co.uk","  information  ","about","? How can I"
"musica.co.uk","more  details  ","about"," the file which"
"musica.co.uk","  emails  ","about",", please visit"
"musica.co.uk","  emails  ","about",", please click"
"samoa.co.uk",".  Caring  ","about"," fun Reva Klein"
"samoa.co.uk","  information  ","about"," and analyses"
"samoa.co.uk","her  feelings  ","about"," how her father"
"samoa.co.uk","  information  ","about"," using and"
"samoa.co.uk","  information  ","about"," projects that"
"crusaders.org.uk","  debate  ","about"," the nature and"
"crusaders.org.uk","  evidence  ","about"," the level and"
"crusaders.org.uk","  scepticism  ","about"," the value of"
