"corpus","ukwac"
"subcorpus","-"
"concordance size","101823"
"query","Query:[lc=""during"" | lemma_lc=""during""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"brucesfingers.co.uk","the payload"," during","  flight  , using"
"alt.ac.uk","on care taken"," during","  manufacture"
"durham21.co.uk","temperature"," during","  storage  ). 6"
"vts.rdn.ac.uk","Every day"," during","  term  time an"
"vts.rdn.ac.uk","","during","  term  time for"
"casi.org.uk","breakdown"," during","  series  three."
"headheritage.co.uk","schools and"," during","  holiday"
"spartacus.schoolnet.co.uk","were asleep"," during","  meetings  with"
"cnetwork.co.uk","Which the game"," during","  play  never"
"arts.guardian.co.uk","detect VIPs"," during",""
"burnyourbonus.co.uk","Thursday"," during","  vacations  ) to"
"wdm.org.uk","30 second area"," during","  practice  . But"
"defra.gov.uk","and Dick Emery"," during","  summer"
"bfi.org.uk:8080","Air Force"," during","  times  of"
"lentontimes.co.uk","homeostasis"," during","  exercise  in"
"lentontimes.co.uk","mechanisms"," during","  exercise  . J."
"eatwell.gov.uk","obtained"," during",""
"fpp.co.uk","features."," During","  registration"
"eprints.gla.ac.uk","Irion, 1984)."," During","  periods  of"
"og.dti.gov.uk","with rubella"," during","  pregnancy  ,"
"growell.co.uk","Thursday"," during","  vacations  ) to"
"gfdl.marxists.org.uk","years and then"," during","  time  at"
"sfc.ac.uk","take your call"," during","  office  hours."
"hm-treasury.gov.uk","set in Ireland"," during","  Viking  times ("
"dresscircle.co.uk","software used"," during","  manufacture  ."
"fpp.co.uk","weekends and"," during","  vacations  the"
"farm.org.uk","are immediate"," during","  business"
"cottontimes.co.uk","these numbers"," during","  term  time,"
"philobiblon.co.uk","total class"," during","  lessons  . This"
"philobiblon.co.uk","content"," during","  seatwork  . If"
"philobiblon.co.uk","attention"," during","  large-group"
"philobiblon.co.uk","and"," during","  seatwork  ."
"philobiblon.co.uk","and groups"," during","  lessons  ."
"philobiblon.co.uk","teacher talk"," during","  reading  ."
"philobiblon.co.uk","maintains it"," during","  instruction"
"philobiblon.co.uk","maintains it"," during","  instruction"
"blog.ctrlbreak.co.uk","soil erosion"," during","  monsoon  rains"
"stagebeat.co.uk","to 02.00."," During","  office  hours"
"ml-consult.co.uk","constraints"," during","  surgery  when"
"hrsu.mrc.ac.uk","Thursday"," during","  vacations  ) to"
"ah.brookes.ac.uk","personnel"," during","  site  visits,"
"pressbox.co.uk","of time"," during",""
"pressbox.co.uk","at height both"," during","  construction"
"pressbox.co.uk","contractor"," during","  construction"
"britishblogs.co.uk","Memorials"," During","  repairs  to the"
"medical-acupuncture.co.uk","Thursday"," during","  vacations  ) to"
"irmuk.co.uk","Thursday"," during","  vacations  ) to"
"wolftrust.org.uk","of any age even"," during","  pregnancy  and"
"mythofcreation.co.uk","of blocks"," during","  moulding  and"
"mythofcreation.co.uk","SSB breakdown"," during","  moisture"
