"corpus","ukwac"
"subcorpus","-"
"concordance size","436877"
"query","Query:[lc=""about"" | lemma_lc=""about""];Positive filter (excluding KWIC):1 1 1 [tag=""Nc.*""];GDEX:100 "
"bcentral.co.uk","erred on only"," about","  two-thirds  as"
"met.police.uk","were made"," about","  noise  levels"
"met.police.uk","complaints"," about","  noise  . During"
"bodystressrelease.co.uk","began talking"," about","  licensing"
"raworths.co.uk","this nonsense"," about","  beauty  being"
"theseguys.co.uk","ignorance"," about","  bats  and their"
"homepages.gold.ac.uk","our intuition"," about","  freedom  of"
"homepages.gold.ac.uk","some remarks"," about","  decoherence"
"homepages.gold.ac.uk","of beliefs"," about","  quantum"
"homepages.gold.ac.uk","speculations"," about","  string  theory"
"homepages.gold.ac.uk","out loud"," about","  quantum"
"homepages.gold.ac.uk","ideas"," about","  quantum"
"homepages.gold.ac.uk","beliefs"," about","  quantum"
"homepages.gold.ac.uk","speculate"," about","  ways  in which"
"blueboxcomms.co.uk","can I find out"," about","  vacancies"
"blueboxcomms.co.uk","can I find out"," about","  buildings  at"
"blueboxcomms.co.uk","can I find out"," about","  vacancies"
"blueboxcomms.co.uk","? Details"," about","  listing  can be"
"blueboxcomms.co.uk","can I find out"," about","  buildings  at"
"northill.demon.co.uk","to learn more"," about","  developments"
"ipaqrepair.co.uk",""" Wing Chun is"," about","  Logic  not"
"burn-it.freeserve.co.uk","two pages"," about","  trees  and had"
"theatre-wales.co.uk","We had a thread"," about","  Biofreeze"
"stmarylebow.co.uk","be tentative"," about","  freedom  of"
"stmarylebow.co.uk","information"," about","  government"
"churchhouseconf.co.uk",", etc All"," about","  medicines"
"churchhouseconf.co.uk","and stories"," about","  health  - why"
"richmondreview.co.uk","information"," about","  Freemasonry"
"richmondreview.co.uk","outside world"," about","  Freemasonry  ."
"libertas.demon.co.uk","reading"," about","  bursars  ,"
"robertbuchanan.mysite.wanadoo-members.co.uk","want to know"," about","  Christianity"
"mojolondon.co.uk","discussion"," about","  IR  , develop"
"mojolondon.co.uk","knowledge"," about","  practice  and"
"mojolondon.co.uk","for learning"," about","  change  in"
"rifi.soton.ac.uk","CPD is also"," about","  matters  such"
"lateralscience.co.uk","who know all"," about","  campers"
"new.overseas-trade.co.uk","person"," about","  anything  that"
"sherlock-holmes.classic-literature.co.uk","Cup is all"," about","  fun  and"
"primarycarecontracting.nhs.uk","information"," about","  birdwatching"
"cmtr.co.uk","concerns"," about","  work  and"
"philcollins.co.uk","information"," about","  readings"
"ltu.mmu.ac.uk","information"," about","  conditions  on"
"ltu.mmu.ac.uk","also worry"," about","  costs  ,"
"ri.ac.uk","information"," about","  you/  your"
"bcis.org.uk","ideas"," about","  organisation"
"bcis.org.uk","of thinking"," about","  organisation"
"troubleatwork.org.uk",""" to bring"," about","  equality  , to"
"businessbureau-uk.co.uk","and thinking"," about","  nothing  in"
"businessbureau-uk.co.uk","he ''s thinking"," about","  plumbing  ."
"businessbureau-uk.co.uk","an argument"," about","  door  handles."
"canadapost.co.uk","turned for"," about","  half-an-inch"
"journalism.cf.ac.uk","information"," about","  technology  ,"
"liverpoolmuseums.org.uk","thinking"," about","  disability"
"walltowall.co.uk","main street"," about","  half-an-hour"
"armedforces.co.uk","concern"," about","  regulation"
"micromaterials.co.uk","this much ado"," about","  nothing  ."
"psy.gla.ac.uk","information"," about","  people  will be"
"psy.gla.ac.uk","information"," about","  individuals"
"psy.gla.ac.uk","information"," about","  problems  and"
"psy.gla.ac.uk","information"," about","  individuals"
"blackheathrugby.co.uk","concerns"," about","  competition  ;"
"mud.co.uk","to learn more"," about","  ''leadership  ''"
"mud.co.uk","talks"," about","  politics  in"
"mud.co.uk","mediation is"," about","  prevention  -"
"ramagazine.org.uk","you worried"," about","  yesterday  , so"
"kavkaz.org.uk","suggestions"," about","  ways  of"
"tripadvisor.co.uk","resources"," about","  earthquakes  ."
"tripadvisor.co.uk","are worried"," about","  cod  , too. CIA"
"tripadvisor.co.uk","more details"," about","  creatures"
"shopping.excite.co.uk","much dispute"," about","  access  to it."
"cedr.co.uk","we would talk"," about","  music  , dances"
"bspd.co.uk","to fears"," about","  privacy  and"
"www-micro.msb.le.ac.uk","There ''s a fear"," about","  undoing  the"
"hitched.co.uk","will cost"," about","  £900  and is"
"bbcgovernors.co.uk","until"," about","  age  14. In"
"bbcgovernors.co.uk","cautious"," about","  expansion  but"
"royalpioneercorps.co.uk","information"," about","  countries  of"
"thamesweb.co.uk","information"," about","  substitute"
"thamesweb.co.uk","information"," about","  methadone  ,"
"thamesweb.co.uk","are doubts"," about","  compliance  ("
"sais.gov.uk","People Say..."," about","  infinity  plus"
"skyscript.co.uk","concerns"," about","  treatment  ,"
"propertypro.co.uk","is definitely"," about","  group"
"propertypro.co.uk","more."," About","  two-thirds  of"
"propertypro.co.uk","something"," about","  ''what  is a"
"musictech.org.uk","find out more"," about","  postgraduate"
"clandonald.org.uk","held"," about","  safety  and"
"clandonald.org.uk","information"," about","  costs  at all: """
"clandonald.org.uk","was to learn"," about","  attitudes  in"
"westyorkshire.police.uk",". You care"," about","  poverty"
"westyorkshire.police.uk","and care"," about","  imperialism"
"westyorkshire.police.uk","into a film"," about","  love  , war and"
"comedycv.co.uk","information"," about","  ''Vision  On '',"
"slickrock.co.uk","Information"," about","  safety  and"
"slickrock.co.uk","- good or bad -"," about","  meat  plants is"
"slickrock.co.uk","England than"," about","  pollution"
"slickrock.co.uk","information"," about","  complaints"
"worldwar1.co.uk",". Find out"," about","  Viking"
"worldwar1.co.uk","facts"," about","  Viking"
"battleoffulford.org.uk","decisions"," about","  sexuality  ,"
"sais.gov.uk","; so we tied up"," about",""
"fastcart.co.uk","The best thing"," about","  secrets"
